Student ID,First Name,Last Name,Gender,Age,Date of Birth,Health Status,Disorder,State of Origin,LGA of residence,Home Address,Living Arrangement,Email,Grade Level,Stream,Extracurricular Activities,Admission Date,Graduation Date
STU371,Agai,Adebayo,Male,17,2007-08-24,Average,No,Imo,Lagos Mainland,"11, Road in Lagos Mainland, Lagos State",Boarding,agai.adebayo@laurelhigh.com,JSS1,General,None,2021-09-01,2026-06-30
STU372,Ngozi,Uwa,Female,17,2007-01-02,Poor,No,Niger,Eti-Osa,"69, Avenue in Eti-Osa, Lagos State",Day,ngozi.uwa@laurelhigh.com,JSS2,General,Sports,2019-09-01,2023-06-30
STU373,Vivian,Saadu,Male,12,2012-04-03,Good,No,Ogun,Ikorodu,"95, Road in Ikorodu, Lagos State",Boarding,vivian.saadu@laurelhigh.com,JSS1,General,None,2020-09-01,2025-06-30
STU374,Sani,Kolapo,Male,10,2014-01-10,Good,No,Kwara,Ikeja,"23, Road in Ikeja, Lagos State",Day,sani.kolapo@laurelhigh.com,SS3,Pure Science,Clubs,2021-09-01,2021-06-30
STU375,Blessing,Jayeola,Male,13,2011-07-11,Average,No,Ekiti,Epe,"9, Street in Epe, Lagos State",Boarding,blessing.jayeola@laurelhigh.com,SS3,Commercial,None,2018-09-01,2018-06-30
STU376,Mustapha,Ibrahim,Female,12,2012-02-09,Average,No,Jigawa,Ibeju-Lekki,"43, Street in Ibeju-Lekki, Lagos State",Day,mustapha.ibrahim@laurelhigh.com,JSS1,General,None,2018-09-01,2023-06-30
STU377,Gerald,Isong,Male,12,2012-10-13,Poor,Yes,Kano,Alimosho,"13, Road in Alimosho, Lagos State",Day,gerald.isong@laurelhigh.com,SS2,Pure Science,None,2021-09-01,2022-06-30
STU378,Paul,Kelechi,Male,16,2008-12-05,Average,No,Benue,Eti-Osa,"89, Avenue in Eti-Osa, Lagos State",Day,paul.kelechi@laurelhigh.com,JSS1,General,Debate,2019-09-01,2024-06-30
STU379,Felicia,Lawal,Male,17,2007-11-27,Good,No,Kwara,Kosofe,"79, Street in Kosofe, Lagos State",Day,felicia.lawal@laurelhigh.com,SS2,Pure Science,None,2019-09-01,2020-06-30
STU380,Roseline,Adeola,Male,15,2009-09-08,Good,No,Ogun,Epe,"98, Road in Epe, Lagos State",Day,roseline.adeola@laurelhigh.com,JSS3,General,None,2020-09-01,2023-06-30
STU381,Isong,Yahaya,Female,12,2012-01-02,Good,No,Borno,Amuwo-Odofin,"21, Road in Amuwo-Odofin, Lagos State",Boarding,isong.yahaya@laurelhigh.com,SS1,Art,None,2019-09-01,2021-06-30
STU382,Philip,Oduwole,Female,12,2012-08-17,Poor,Yes,Plateau,Ikorodu,"21, Street in Ikorodu, Lagos State",Boarding,philip.oduwole@laurelhigh.com,JSS1,General,Clubs,2020-09-01,2025-06-30
STU383,Kingsley,Osakwe,Male,15,2009-04-24,Average,No,Abia,Ifako-Ijaye,"30, Street in Ifako-Ijaye, Lagos State",Day,kingsley.osakwe@laurelhigh.com,JSS3,General,None,2020-09-01,2023-06-30
STU384,Jamilu,Alabi,Male,12,2012-08-06,Poor,Yes,Ekiti,Ojo,"28, Road in Ojo, Lagos State",Boarding,jamilu.alabi@laurelhigh.com,JSS2,General,None,2020-09-01,2024-06-30
STU385,Zahra,Yakubu,Male,12,2012-10-02,Poor,No,Kebbi,Lagos Island,"5, Road in Lagos Island, Lagos State",Boarding,zahra.yakubu@laurelhigh.com,JSS2,General,"Debate, Clubs",2021-09-01,2025-06-30
STU386,Maxwell,Bello,Female,20,2004-10-18,Average,No,Sokoto,Kosofe,"79, Street in Kosofe, Lagos State",Boarding,maxwell.bello@laurelhigh.com,SS3,Pure Science,"Debate, Music",2021-09-01,2021-06-30
STU387,Emmanuel,Ogunbanjo,Male,13,2011-10-08,Good,No,Abuja,Oshodi-Isolo,"42, Avenue in Oshodi-Isolo, Lagos State",Day,emmanuel.ogunbanjo@laurelhigh.com,SS3,Art,"Sports, Debate",2017-09-01,2017-06-30
STU388,Ugonma,Okafor,Male,18,2006-12-27,Average,No,Lagos,Ojo,"51, Avenue in Ojo, Lagos State",Boarding,ugonma.okafor@laurelhigh.com,JSS1,General,None,2018-09-01,2023-06-30
STU389,Omotomilola,Ibrahim,Female,14,2010-02-01,Average,No,Jigawa,Lagos Mainland,"31, Road in Lagos Mainland, Lagos State",Day,omotomilola.ibrahim@laurelhigh.com,JSS3,General,None,2019-09-01,2022-06-30
STU390,Zahra,Yakubu,Female,16,2008-11-15,Average,No,Edo,Ikeja,"24, Avenue in Ikeja, Lagos State",Day,zahra.yakubu@laurelhigh.com,SS2,General,None,2021-09-01,2022-06-30
STU391,Olamide,Tsadu,Male,18,2006-11-03,Poor,No,Cross River,Epe,"74, Street in Epe, Lagos State",Day,olamide.tsadu@laurelhigh.com,SS1,General,Drama,2019-09-01,2021-06-30
STU392,Gerald,Kolapo,Male,10,2014-03-21,Average,No,Enugu,Epe,"47, Avenue in Epe, Lagos State",Boarding,gerald.kolapo@laurelhigh.com,JSS3,General,Music,2021-09-01,2024-06-30
STU393,Adamu,Okeke,Female,19,2005-12-25,Good,No,Ondo,Amuwo-Odofin,"90, Street in Amuwo-Odofin, Lagos State",Day,adamu.okeke@laurelhigh.com,JSS1,General,"Clubs, Debate",2019-09-01,2024-06-30
STU394,Abiodun,Yahaya,Female,17,2007-02-16,Average,No,Enugu,Ajeromi-Ifelodun,"65, Road in Ajeromi-Ifelodun, Lagos State",Day,abiodun.yahaya@laurelhigh.com,SS2,Commercial,None,2017-09-01,2018-06-30
STU395,Victoria,Eze,Male,16,2008-02-04,Good,No,Edo,Apapa,"23, Avenue in Apapa, Lagos State",Day,victoria.eze@laurelhigh.com,JSS1,General,Debate,2021-09-01,2026-06-30
STU396,Abiodun,Ekpe,Male,20,2004-08-12,Good,No,Kogi,Ojo,"70, Street in Ojo, Lagos State",Day,abiodun.ekpe@laurelhigh.com,JSS3,General,None,2021-09-01,2024-06-30
STU397,Binny,Ishaya,Female,16,2008-11-21,Good,No,Kaduna,Lagos Island,"75, Avenue in Lagos Island, Lagos State",Boarding,binny.ishaya@laurelhigh.com,SS2,Engineering,Clubs,2018-09-01,2019-06-30
STU398,Philip,Akinola,Female,12,2012-08-12,Poor,No,Oyo,Eti-Osa,"34, Street in Eti-Osa, Lagos State",Day,philip.akinola@laurelhigh.com,SS3,Art,None,2021-09-01,2021-06-30
STU399,Femi,Anyanwu,Female,12,2012-12-22,Poor,No,Gombe,Eti-Osa,"23, Road in Eti-Osa, Lagos State",Day,femi.anyanwu@laurelhigh.com,SS2,Art,None,2020-09-01,2021-06-30
STU400,Joy,Ogidi,Female,13,2011-01-22,Poor,No,Katsina,Kosofe,"72, Road in Kosofe, Lagos State",Day,joy.ogidi@laurelhigh.com,JSS2,General,None,2019-09-01,2023-06-30
STU401,Adewumi,Fashola,Female,16,2008-08-11,Average,No,Zamfara,Agege,"64, Street in Agege, Lagos State",Boarding,adewumi.fashola@laurelhigh.com,JSS1,General,"Drama, Clubs",2017-09-01,2022-06-30
STU402,Kenith,Sunday,Male,17,2007-02-24,Poor,No,Oyo,Ibeju-Lekki,"44, Road in Ibeju-Lekki, Lagos State",Boarding,kenith.sunday@laurelhigh.com,JSS3,General,None,2021-09-01,2024-06-30
STU403,Amomot,Arinze,Male,17,2007-06-02,Average,No,Akwa Ibom,Oshodi-Isolo,"46, Street in Oshodi-Isolo, Lagos State",Day,amomot.arinze@laurelhigh.com,SS1,Engineering,Drama,2020-09-01,2022-06-30
STU404,Chidi,Oguntayo,Male,18,2006-08-11,Good,No,Ondo,Apapa,"51, Street in Apapa, Lagos State",Boarding,chidi.oguntayo@laurelhigh.com,SS1,General,"Drama, Debate",2017-09-01,2019-06-30
STU405,Ifeanyi,Ehanmo,Female,14,2010-05-15,Average,No,Imo,Agege,"45, Avenue in Agege, Lagos State",Boarding,ifeanyi.ehanmo@laurelhigh.com,SS3,Art,Debate,2021-09-01,2021-06-30
STU406,Inimfon,Mohammed,Male,12,2012-02-05,Good,No,Gombe,Ojo,"76, Road in Ojo, Lagos State",Boarding,inimfon.mohammed@laurelhigh.com,JSS1,General,"Clubs, Drama",2018-09-01,2023-06-30
STU407,Chika,Njoku,Female,16,2008-08-23,Average,No,Abuja,Shomolu,"23, Road in Shomolu, Lagos State",Boarding,chika.njoku@laurelhigh.com,JSS3,General,None,2020-09-01,2023-06-30
STU408,Zayyanu,Sunday,Female,19,2005-09-24,Poor,No,Ekiti,Eti-Osa,"39, Avenue in Eti-Osa, Lagos State",Boarding,zayyanu.sunday@laurelhigh.com,JSS3,General,Music,2021-09-01,2024-06-30
STU409,Zahra,Ibiam,Male,16,2008-12-21,Good,No,Rivers,Eti-Osa,"23, Avenue in Eti-Osa, Lagos State",Boarding,zahra.ibiam@laurelhigh.com,JSS1,General,Debate,2021-09-01,2026-06-30
STU410,Adewumi,Onyeka,Female,14,2010-08-23,Average,No,Rivers,Ojo,"81, Road in Ojo, Lagos State",Day,adewumi.onyeka@laurelhigh.com,SS3,Engineering,Sports,2019-09-01,2019-06-30
STU411,Adewumi,Onyeka,Female,17,2007-06-06,Average,Yes,Nasarawa,Lagos Island,"89, Street in Lagos Island, Lagos State",Day,adewumi.onyeka@laurelhigh.com,JSS1,General,None,2019-09-01,2024-06-30
STU412,Chisom,Taiwo,Female,18,2006-03-25,Poor,No,Sokoto,Apapa,"25, Road in Apapa, Lagos State",Boarding,chisom.taiwo@laurelhigh.com,JSS1,General,Drama,2020-09-01,2025-06-30
STU413,Philip,Rasaki,Female,19,2005-01-05,Poor,No,Enugu,Ikorodu,"46, Street in Ikorodu, Lagos State",Day,philip.rasaki@laurelhigh.com,JSS3,General,Debate,2019-09-01,2022-06-30
STU414,Jamilu,Adeleke,Female,13,2011-10-23,Poor,No,Jigawa,Badagry,"25, Road in Badagry, Lagos State",Boarding,jamilu.adeleke@laurelhigh.com,SS3,Engineering,Sports,2017-09-01,2017-06-30
STU415,Chinonso,Yusuf,Male,10,2014-05-23,Average,No,Niger,Ikeja,"62, Avenue in Ikeja, Lagos State",Boarding,chinonso.yusuf@laurelhigh.com,JSS2,General,"Clubs, Drama",2018-09-01,2022-06-30
STU416,Musa,Igwe,Male,12,2012-05-05,Poor,No,Adamawa,Ikeja,"89, Street in Ikeja, Lagos State",Day,musa.igwe@laurelhigh.com,JSS1,General,None,2021-09-01,2026-06-30
STU417,Esther,Oyeniran,Female,13,2011-11-17,Average,No,Rivers,Alimosho,"14, Street in Alimosho, Lagos State",Day,esther.oyeniran@laurelhigh.com,JSS3,General,None,2018-09-01,2021-06-30
STU418,Felix,Abdullahi,Male,11,2013-10-07,Poor,No,Zamfara,Ifako-Ijaye,"78, Street in Ifako-Ijaye, Lagos State",Boarding,felix.abdullahi@laurelhigh.com,JSS1,General,None,2019-09-01,2024-06-30
STU419,Patience,Yaro,Male,18,2006-10-08,Average,No,Ebonyi,Kosofe,"100, Road in Kosofe, Lagos State",Day,patience.yaro@laurelhigh.com,JSS3,General,None,2021-09-01,2024-06-30
STU420,Adewumi,Obi,Female,18,2006-02-07,Good,No,Yobe,Kosofe,"1, Road in Kosofe, Lagos State",Day,adewumi.obi@laurelhigh.com,SS3,Commercial,Music,2018-09-01,2018-06-30
STU421,Adeola,Sogbetun,Male,13,2011-07-04,Poor,Yes,Ebonyi,Ojo,"66, Street in Ojo, Lagos State",Boarding,adeola.sogbetun@laurelhigh.com,SS2,General,None,2019-09-01,2020-06-30
STU422,Kingsley,Mohammed,Female,10,2014-08-04,Good,No,Enugu,Ikorodu,"11, Avenue in Ikorodu, Lagos State",Day,kingsley.mohammed@laurelhigh.com,JSS2,General,Drama,2018-09-01,2022-06-30
STU423,Zayyanu,Sunday,Female,13,2011-11-12,Average,No,Bayelsa,Ojo,"9, Avenue in Ojo, Lagos State",Day,zayyanu.sunday@laurelhigh.com,JSS1,General,Debate,2018-09-01,2023-06-30
STU424,Emmanuel,Jayeola,Female,19,2005-03-03,Good,No,Borno,Surulere,"14, Road in Surulere, Lagos State",Day,emmanuel.jayeola@laurelhigh.com,JSS2,General,None,2020-09-01,2024-06-30
STU425,Chinonso,Okeke,Male,19,2005-11-13,Poor,No,Cross River,Shomolu,"76, Avenue in Shomolu, Lagos State",Boarding,chinonso.okeke@laurelhigh.com,JSS2,General,"Debate, Drama",2017-09-01,2021-06-30
STU426,Augustina,Uwa,Male,17,2007-03-01,Poor,Yes,Adamawa,Amuwo-Odofin,"30, Road in Amuwo-Odofin, Lagos State",Boarding,augustina.uwa@laurelhigh.com,JSS1,General,"Debate, Sports",2021-09-01,2026-06-30
STU427,Emmanuel,Eze,Female,19,2005-02-22,Average,No,Abia,Eti-Osa,"80, Street in Eti-Osa, Lagos State",Boarding,emmanuel.eze@laurelhigh.com,SS2,Pure Science,None,2018-09-01,2019-06-30
STU428,Sunday,Ogundele,Female,18,2006-01-14,Poor,No,Katsina,Lagos Island,"70, Street in Lagos Island, Lagos State",Boarding,sunday.ogundele@laurelhigh.com,SS3,Pure Science,None,2021-09-01,2021-06-30
STU429,Umar,Ajayi,Female,18,2006-12-06,Good,No,Kwara,Kosofe,"85, Avenue in Kosofe, Lagos State",Boarding,umar.ajayi@laurelhigh.com,JSS3,General,None,2020-09-01,2023-06-30
STU430,Olamide,Oguntayo,Female,20,2004-09-19,Poor,No,Adamawa,Amuwo-Odofin,"71, Road in Amuwo-Odofin, Lagos State",Boarding,olamide.oguntayo@laurelhigh.com,JSS3,General,"Clubs, Sports",2017-09-01,2020-06-30
STU431,Mhungur,Eze,Male,14,2010-01-19,Good,No,Imo,Lagos Mainland,"42, Street in Lagos Mainland, Lagos State",Boarding,mhungur.eze@laurelhigh.com,JSS1,General,None,2019-09-01,2024-06-30
STU432,Ibrahim,Ochoja,Male,15,2009-01-22,Poor,No,Plateau,Lagos Mainland,"53, Avenue in Lagos Mainland, Lagos State",Day,ibrahim.ochoja@laurelhigh.com,JSS1,General,Clubs,2020-09-01,2025-06-30
STU433,Musa,Nwaogwugwu,Female,12,2012-06-02,Average,No,Zamfara,Lagos Island,"3, Road in Lagos Island, Lagos State",Day,musa.nwaogwugwu@laurelhigh.com,JSS3,General,Debate,2018-09-01,2021-06-30
STU434,Agai,Adebayo,Male,15,2009-07-11,Poor,Yes,Rivers,Agege,"49, Road in Agege, Lagos State",Boarding,agai.adebayo@laurelhigh.com,JSS3,General,None,2018-09-01,2021-06-30
STU435,Haladu,Afolayan,Female,19,2005-07-07,Average,No,Lagos,Kosofe,"39, Avenue in Kosofe, Lagos State",Boarding,haladu.afolayan@laurelhigh.com,JSS3,General,"Clubs, Music",2021-09-01,2024-06-30
STU436,Temitayo,Jayeola,Male,13,2011-02-23,Poor,No,Zamfara,Surulere,"80, Road in Surulere, Lagos State",Boarding,temitayo.jayeola@laurelhigh.com,SS3,Engineering,None,2021-09-01,2021-06-30
STU437,Chika,Okwe,Female,20,2004-05-14,Average,No,Jigawa,Apapa,"39, Road in Apapa, Lagos State",Boarding,chika.okwe@laurelhigh.com,SS1,Art,None,2019-09-01,2021-06-30
STU438,Emeke,Oni,Female,20,2004-03-19,Good,Yes,Osun,Agege,"91, Road in Agege, Lagos State",Day,emeke.oni@laurelhigh.com,JSS3,General,None,2018-09-01,2021-06-30
STU439,Adeola,Musa,Male,12,2012-12-22,Good,No,Yobe,Ajeromi-Ifelodun,"31, Street in Ajeromi-Ifelodun, Lagos State",Day,adeola.musa@laurelhigh.com,SS2,Pure Science,None,2018-09-01,2019-06-30
STU440,Nwanyinnaya,Ogunyemi,Male,20,2004-11-20,Good,Yes,Bayelsa,Eti-Osa,"21, Avenue in Eti-Osa, Lagos State",Day,nwanyinnaya.ogunyemi@laurelhigh.com,JSS1,General,None,2020-09-01,2025-06-30
STU441,Agai,Igbe,Female,18,2006-11-02,Good,No,Zamfara,Amuwo-Odofin,"56, Avenue in Amuwo-Odofin, Lagos State",Boarding,agai.igbe@laurelhigh.com,JSS1,General,None,2019-09-01,2024-06-30
STU442,Ternenge,Ebi,Male,17,2007-02-11,Average,No,Osun,Alimosho,"3, Street in Alimosho, Lagos State",Day,ternenge.ebi@laurelhigh.com,SS1,Pure Science,"Sports, Debate",2021-09-01,2023-06-30
STU443,Oliver,Ehanmo,Male,18,2006-09-09,Average,Yes,Oyo,Ifako-Ijaye,"86, Road in Ifako-Ijaye, Lagos State",Boarding,oliver.ehanmo@laurelhigh.com,JSS3,General,None,2021-09-01,2024-06-30
STU444,Clement,Ahmad,Male,13,2011-03-07,Good,No,Imo,Ojo,"19, Street in Ojo, Lagos State",Boarding,clement.ahmad@laurelhigh.com,SS3,Pure Science,None,2018-09-01,2018-06-30
STU445,Adewumi,Fashola,Female,18,2006-11-08,Good,No,Enugu,Lagos Island,"55, Avenue in Lagos Island, Lagos State",Boarding,adewumi.fashola@laurelhigh.com,SS3,Commercial,None,2020-09-01,2020-06-30
STU446,Temitope,Adeola,Female,14,2010-05-21,Good,No,Kwara,Oshodi-Isolo,"71, Avenue in Oshodi-Isolo, Lagos State",Boarding,temitope.adeola@laurelhigh.com,SS3,General,Music,2019-09-01,2019-06-30
STU447,Haladu,Arinze,Male,11,2013-05-07,Poor,No,Akwa Ibom,Eti-Osa,"97, Street in Eti-Osa, Lagos State",Boarding,haladu.arinze@laurelhigh.com,SS3,Pure Science,Debate,2020-09-01,2020-06-30
STU448,Musa,Adebayo,Male,16,2008-07-27,Good,No,Benue,Amuwo-Odofin,"43, Road in Amuwo-Odofin, Lagos State",Boarding,musa.adebayo@laurelhigh.com,JSS1,General,Clubs,2020-09-01,2025-06-30
STU449,Adeola,Okon,Male,10,2014-11-21,Average,No,Osun,Ajeromi-Ifelodun,"98, Street in Ajeromi-Ifelodun, Lagos State",Boarding,adeola.okon@laurelhigh.com,JSS1,General,Music,2018-09-01,2023-06-30
STU450,Sani,Igbo,Female,11,2013-04-17,Average,No,Zamfara,Ibeju-Lekki,"15, Street in Ibeju-Lekki, Lagos State",Boarding,sani.igbo@laurelhigh.com,SS2,Engineering,Drama,2020-09-01,2021-06-30
STU451,Kenith,Yahaya,Female,20,2004-05-07,Average,No,Bauchi,Kosofe,"76, Avenue in Kosofe, Lagos State",Day,kenith.yahaya@laurelhigh.com,JSS1,General,None,2019-09-01,2024-06-30
STU452,Temitope,Adeola,Female,20,2004-08-07,Poor,No,Kogi,Epe,"30, Street in Epe, Lagos State",Boarding,temitope.adeola@laurelhigh.com,JSS2,General,None,2020-09-01,2024-06-30
STU453,Terhemba,Ekanem,Male,19,2005-12-17,Poor,No,Benue,Kosofe,"16, Street in Kosofe, Lagos State",Day,terhemba.ekanem@laurelhigh.com,JSS3,General,"Debate, Sports",2018-09-01,2021-06-30
STU454,Victoria,Sunday,Female,16,2008-04-20,Poor,No,Kebbi,Amuwo-Odofin,"17, Avenue in Amuwo-Odofin, Lagos State",Day,victoria.sunday@laurelhigh.com,JSS1,General,Music,2019-09-01,2024-06-30
STU455,Nanle,Onyeka,Female,14,2010-08-08,Poor,No,Borno,Eti-Osa,"31, Road in Eti-Osa, Lagos State",Day,nanle.onyeka@laurelhigh.com,JSS2,General,None,2018-09-01,2022-06-30
STU456,Binny,Ishaya,Female,16,2008-12-20,Average,No,Abia,Mushin,"91, Avenue in Mushin, Lagos State",Day,binny.ishaya@laurelhigh.com,JSS2,General,Sports,2021-09-01,2025-06-30
STU457,Jamilu,Alabi,Male,10,2014-09-20,Poor,No,Ebonyi,Epe,"1, Avenue in Epe, Lagos State",Day,jamilu.alabi@laurelhigh.com,JSS2,General,Music,2018-09-01,2022-06-30
STU458,Dare,Udofia,Female,15,2009-02-11,Poor,No,Gombe,Amuwo-Odofin,"60, Street in Amuwo-Odofin, Lagos State",Day,dare.udofia@laurelhigh.com,SS2,Art,None,2018-09-01,2019-06-30
STU459,Khadijah,Femi,Male,16,2008-10-27,Poor,No,Ekiti,Lagos Mainland,"37, Avenue in Lagos Mainland, Lagos State",Boarding,khadijah.femi@laurelhigh.com,SS2,Engineering,None,2019-09-01,2020-06-30
STU460,Peter,Adebayo,Female,20,2004-01-07,Good,No,Ekiti,Ikorodu,"82, Avenue in Ikorodu, Lagos State",Boarding,peter.adebayo@laurelhigh.com,JSS1,General,None,2020-09-01,2025-06-30
STU461,Adeola,Jayeola,Male,17,2007-06-23,Average,No,Edo,Ifako-Ijaye,"6, Avenue in Ifako-Ijaye, Lagos State",Day,adeola.jayeola@laurelhigh.com,JSS3,General,None,2018-09-01,2021-06-30
STU462,Bisi,Mohammed,Male,12,2012-09-27,Poor,No,Benue,Eti-Osa,"22, Road in Eti-Osa, Lagos State",Day,bisi.mohammed@laurelhigh.com,JSS2,General,None,2017-09-01,2021-06-30
STU463,Blessing,Udofia,Male,20,2004-01-10,Good,No,Niger,Amuwo-Odofin,"13, Avenue in Amuwo-Odofin, Lagos State",Boarding,blessing.udofia@laurelhigh.com,SS1,Pure Science,None,2021-09-01,2023-06-30
STU464,Felicia,Uyieidem,Male,20,2004-11-09,Average,No,Kogi,Ajeromi-Ifelodun,"62, Avenue in Ajeromi-Ifelodun, Lagos State",Boarding,felicia.uyieidem@laurelhigh.com,JSS3,General,None,2021-09-01,2024-06-30
STU465,Uche,Anyanwu,Female,10,2014-06-26,Poor,No,Oyo,Mushin,"83, Avenue in Mushin, Lagos State",Day,uche.anyanwu@laurelhigh.com,JSS1,General,Clubs,2021-09-01,2026-06-30
STU466,Sunday,Ekanem,Male,16,2008-04-06,Average,No,Katsina,Oshodi-Isolo,"12, Street in Oshodi-Isolo, Lagos State",Day,sunday.ekanem@laurelhigh.com,JSS2,General,None,2018-09-01,2022-06-30
STU467,Agai,Abdulqadir,Female,20,2004-06-22,Average,No,Ekiti,Eti-Osa,"78, Street in Eti-Osa, Lagos State",Boarding,agai.abdulqadir@laurelhigh.com,JSS1,General,Debate,2019-09-01,2024-06-30
STU468,Philip,Ogundele,Female,16,2008-06-20,Good,No,Kebbi,Epe,"12, Avenue in Epe, Lagos State",Boarding,philip.ogundele@laurelhigh.com,JSS1,General,None,2018-09-01,2023-06-30
STU469,Nanle,Mohammed,Female,18,2006-09-03,Poor,No,Kaduna,Amuwo-Odofin,"81, Road in Amuwo-Odofin, Lagos State",Boarding,nanle.mohammed@laurelhigh.com,JSS2,General,None,2018-09-01,2022-06-30
STU470,Terhemba,Ekanem,Female,18,2006-10-02,Average,No,Bauchi,Oshodi-Isolo,"55, Avenue in Oshodi-Isolo, Lagos State",Boarding,terhemba.ekanem@laurelhigh.com,JSS3,General,Clubs,2021-09-01,2024-06-30
STU471,Khadijah,Ene,Male,15,2009-02-25,Good,No,Edo,Shomolu,"33, Road in Shomolu, Lagos State",Day,khadijah.ene@laurelhigh.com,JSS3,General,Debate,2021-09-01,2024-06-30
STU472,Augustina,Aminu,Male,16,2008-06-19,Average,No,Akwa Ibom,Apapa,"91, Avenue in Apapa, Lagos State",Day,augustina.aminu@laurelhigh.com,SS2,Engineering,"Drama, Music",2018-09-01,2019-06-30
STU473,Ugonma,Uyieidem,Female,18,2006-07-04,Average,No,Katsina,Ojo,"3, Street in Ojo, Lagos State",Boarding,ugonma.uyieidem@laurelhigh.com,JSS1,General,None,2018-09-01,2023-06-30
STU474,Philip,Akinola,Male,11,2013-01-07,Good,No,Enugu,Eti-Osa,"17, Street in Eti-Osa, Lagos State",Day,philip.akinola@laurelhigh.com,JSS1,General,Music,2021-09-01,2026-06-30
STU475,John-pius,Grace,Male,20,2004-02-10,Average,No,Borno,Ojo,"69, Street in Ojo, Lagos State",Day,john-pius.grace@laurelhigh.com,SS2,Pure Science,None,2020-09-01,2021-06-30
STU476,Mary,Igwe,Female,17,2007-10-08,Good,No,Borno,Amuwo-Odofin,"3, Avenue in Amuwo-Odofin, Lagos State",Day,mary.igwe@laurelhigh.com,JSS1,General,"Debate, Sports",2017-09-01,2022-06-30
STU477,Jamilu,Adeleke,Female,19,2005-09-10,Poor,No,Cross River,Amuwo-Odofin,"77, Road in Amuwo-Odofin, Lagos State",Day,jamilu.adeleke@laurelhigh.com,JSS1,General,None,2018-09-01,2023-06-30
STU478,Kelechi,Ahmad,Female,16,2008-09-03,Average,No,Nasarawa,Agege,"74, Avenue in Agege, Lagos State",Boarding,kelechi.ahmad@laurelhigh.com,JSS2,General,"Sports, Debate",2018-09-01,2022-06-30
STU479,Oladipupo,Ekpe,Female,14,2010-08-12,Poor,No,Cross River,Kosofe,"93, Street in Kosofe, Lagos State",Boarding,oladipupo.ekpe@laurelhigh.com,JSS3,General,None,2017-09-01,2020-06-30
STU480,Musa,Anyanwu,Male,20,2004-06-26,Poor,No,Sokoto,Ojo,"84, Road in Ojo, Lagos State",Boarding,musa.anyanwu@laurelhigh.com,JSS3,General,Drama,2020-09-01,2023-06-30
STU481,Mhungur,James,Female,19,2005-07-16,Average,No,Taraba,Kosofe,"63, Street in Kosofe, Lagos State",Boarding,mhungur.james@laurelhigh.com,JSS2,General,Sports,2020-09-01,2024-06-30
STU482,Nanle,Yusuf,Female,10,2014-07-04,Good,No,Gombe,Badagry,"9, Avenue in Badagry, Lagos State",Boarding,nanle.yusuf@laurelhigh.com,SS1,Engineering,None,2021-09-01,2023-06-30
STU483,Asukwo,Hassan,Male,14,2010-09-20,Average,No,Ebonyi,Ikorodu,"20, Road in Ikorodu, Lagos State",Day,asukwo.hassan@laurelhigh.com,SS1,Pure Science,Sports,2021-09-01,2023-06-30
STU484,Bashar,Akinbode,Female,11,2013-02-28,Average,No,Osun,Badagry,"22, Road in Badagry, Lagos State",Boarding,bashar.akinbode@laurelhigh.com,JSS1,General,None,2019-09-01,2024-06-30
STU485,Kingsley,Mohammed,Female,12,2012-06-27,Good,No,Lagos,Ifako-Ijaye,"83, Avenue in Ifako-Ijaye, Lagos State",Day,kingsley.mohammed@laurelhigh.com,JSS1,General,None,2020-09-01,2025-06-30
STU486,Agai,Igbe,Male,18,2006-05-12,Good,Yes,Rivers,Eti-Osa,"22, Street in Eti-Osa, Lagos State",Boarding,agai.igbe@laurelhigh.com,SS2,Commercial,Music,2018-09-01,2019-06-30
STU487,Isiyaka,Sogbetun,Male,16,2008-09-26,Average,No,Kaduna,Ojo,"53, Avenue in Ojo, Lagos State",Day,isiyaka.sogbetun@laurelhigh.com,SS1,Pure Science,None,2021-09-01,2023-06-30
STU488,Blessing,Oshodi,Female,12,2012-07-25,Good,No,Anambra,Surulere,"56, Street in Surulere, Lagos State",Boarding,blessing.oshodi@laurelhigh.com,JSS1,General,"Sports, Drama",2020-09-01,2025-06-30
STU489,Amomot,Ibiam,Female,15,2009-09-20,Poor,No,Osun,Lagos Island,"2, Avenue in Lagos Island, Lagos State",Boarding,amomot.ibiam@laurelhigh.com,SS3,Pure Science,Clubs,2018-09-01,2018-06-30
STU490,Oladipupo,Grace,Male,11,2013-06-13,Good,No,Akwa Ibom,Eti-Osa,"5, Road in Eti-Osa, Lagos State",Boarding,oladipupo.grace@laurelhigh.com,SS2,Engineering,"Drama, Music",2020-09-01,2021-06-30
STU491,Abiodun,Ekpe,Female,10,2014-05-08,Poor,No,Anambra,Agege,"70, Road in Agege, Lagos State",Boarding,abiodun.ekpe@laurelhigh.com,SS3,Pure Science,"Sports, Clubs",2019-09-01,2019-06-30
STU492,Zaharudeen,Ogunyemi,Male,10,2014-02-15,Poor,No,Lagos,Ifako-Ijaye,"97, Road in Ifako-Ijaye, Lagos State",Day,zaharudeen.ogunyemi@laurelhigh.com,JSS2,General,None,2021-09-01,2025-06-30
STU493,Joseph,Isong,Female,20,2004-07-17,Poor,No,Zamfara,Ibeju-Lekki,"18, Road in Ibeju-Lekki, Lagos State",Boarding,joseph.isong@laurelhigh.com,SS2,Commercial,Music,2021-09-01,2022-06-30
